time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
7.013474,-3.291385,3.037665,-6.32905,1.4705599999999999,0.20593700000000004,0.20424444444444442,-0.0016925555555556138
7.016508,-3.291771,3.037665,-6.329437,1.470174,0.20593700000000004,0.20419083333333335,-0.0017461666666666875
7.019174,-3.291958,3.037282,-6.32924,1.4699869999999997,0.20632000000000028,0.20416486111111107,-0.002155138888889213
7.022774,-3.292613,3.037665,-6.330279,1.469332,0.20593700000000004,0.2040738888888889,-0.0018631111111111487
7.027844,-3.292907,3.038049,-6.330956,1.4690379999999998,0.2055530000000001,0.20403305555555554,-0.0015199444444445598
7.029065,-3.292951,3.038049,-6.331,1.468994,0.2055530000000001,0.2040269444444444,-0.0015260555555556832
7.032217,-3.292621,3.038049,-6.33067,1.4693239999999999,0.2055530000000001,0.20407277777777774,-0.0014802222222223549
7.035124,-3.293641,3.038049,-6.33169,1.4683039999999998,0.2055530000000001,0.2039311111111111,-0.001621888888889006
7.038558,-3.294101,3.038432,-6.332534,1.467844,0.2051700000000003,0.2038672222222222,-0.0013027777777780969
7.041187,-3.294342,3.038049,-6.332391,1.467603,0.2055530000000001,0.20383374999999998,-0.0017192500000001165
7.043941,-3.294742,3.038432,-6.333175,1.467203,0.2051700000000003,0.20377819444444445,-0.0013918055555558473
7.047192,-3.294109,3.038049,-6.332158,1.4678359999999997,0.2055530000000001,0.20386611111111105,-0.0016868888888890432
7.049908,-3.294875,3.038049,-6.332924,1.4670699999999997,0.2055530000000001,0.20375972222222216,-0.0017932777777779352
7.053036,-3.294661,3.037665,-6.332327,1.4672839999999998,0.20593700000000004,0.2037894444444444,-0.0021475555555556247
7.057728,-3.295341,3.037665,-6.333007,1.4666039999999998,0.20593700000000004,0.20369499999999996,-0.0022420000000000773
7.058856,-3.295723,3.038049,-6.333772,1.4662219999999997,0.2055530000000001,0.2036419444444444,-0.0019110555555557074
7.062277,-3.296185,3.037665,-6.333851,1.46576,0.20593700000000004,0.20357777777777777,-0.0023592222222222625
7.065104,-3.296964,3.038432,-6.335397,1.4649809999999999,0.2051700000000003,0.20346958333333331,-0.0017004166666669818
7.067986,-3.296688,3.038049,-6.334737,1.4652569999999998,0.2055530000000001,0.20350791666666662,-0.002045083333333475
7.070845,-3.296951,3.038049,-6.335,1.464994,0.2055530000000001,0.20347138888888888,-0.0020816111111112146
7.074078,-3.297335,3.038816,-6.336151,1.46461,0.2047859999999999,0.20341805555555553,-0.00136794444444438
7.077177,-3.297729,3.038432,-6.336161,1.464216,0.2051700000000003,0.2033633333333333,-0.001806666666666984
7.079922,-3.298778,3.038049,-6.336827,1.4631669999999999,0.2055530000000001,0.20321763888888886,-0.0023353611111112393
7.083287,-3.299205,3.038432,-6.337637,1.4627399999999997,0.2051700000000003,0.20315833333333327,-0.0020116666666670224
7.087846,-3.299222,3.038049,-6.337271,1.462723,0.2055530000000001,0.2031559722222222,-0.0023970277777778937
7.089031,-3.29916,3.038432,-6.337593,1.4627849999999998,0.2051700000000003,0.2031645833333333,-0.0020054166666670092
7.092553,-3.299867,3.038432,-6.338299,1.462078,0.2051700000000003,0.2030663888888889,-0.002103611111111403
7.095417,-3.300057,3.038816,-6.338873,1.461888,0.2047859999999999,0.20304,-0.0017459999999999143
7.09859,-3.300763,3.038816,-6.339579,1.461182,0.2047859999999999,0.20294194444444444,-0.0018440555555554738
7.101256,-3.301479,3.038432,-6.339912,1.4604659999999998,0.2051700000000003,0.20284249999999998,-0.0023275000000003154
7.104311,-3.301971,3.039199,-6.34117,1.4599739999999999,0.2044030000000001,0.20277416666666664,-0.0016288333333334681
7.107223,-3.303267,3.039966,-6.343234,1.458678,0.20363599999999993,0.20259416666666666,-0.0010418333333332697
7.110315,-3.3059,3.04035,-6.34625,1.456045,0.203252,0.20222847222222223,-0.0010235277777777552
7.113551,-3.31618,3.042267,-6.358447,1.4457649999999997,0.20133500000000026,0.2008006944444444,-0.000534305555555864
7.118216,-3.329334,3.042651,-6.371985,1.432611,0.20095099999999988,0.19897375,-0.001977249999999875
7.119632,-3.332589,3.044185,-6.376774,1.4293559999999998,0.19941699999999996,0.19852166666666665,-0.0008953333333333036
7.123009,-3.343156,3.045719,-6.388875,1.4187889999999999,0.19788300000000003,0.19705402777777775,-0.0008289722222222795
7.125956,-3.351461,3.046486,-6.397947,1.4104839999999998,0.1971160000000003,0.19590055555555552,-0.0012154444444447687
7.128967,-3.35471,3.047253,-6.401963,1.407235,0.1963490000000001,0.19544930555555556,-0.0008996944444445432
7.131886,-3.362233,3.048403,-6.410636,1.399712,0.19519900000000012,0.19440444444444444,-0.0007945555555556871
7.134971,-3.373938,3.049554,-6.423492,1.388007,0.194048,0.19277875,-0.0012692499999999995
7.13868,-3.378748,3.050321,-6.429069,1.383197,0.19328100000000026,0.19211069444444445,-0.0011703055555558062
7.141078,-3.382437,3.051471,-6.433909,1.379508,0.19213100000000027,0.19159833333333331,-0.0005326666666669588
7.144278,-3.393041,3.052622,-6.445663,1.3689039999999997,0.19098000000000015,0.1901255555555555,-0.0008544444444446575
7.147424,-3.401022,3.053389,-6.454411,1.3609229999999997,0.19021299999999997,0.18901708333333328,-0.0011959166666666854
7.150107,-3.403464,3.053772,-6.457237,1.3584809999999998,0.18983000000000017,0.18867791666666664,-0.0011520833333335256
7.153315,-3.409204,3.054923,-6.464127,1.352741,0.18867900000000004,0.18788069444444444,-0.0007983055555556007
7.157637,-3.422764,3.056457,-6.479221,1.339181,0.18714500000000012,0.1859973611111111,-0.0011476388888890243
7.159295,-3.424994,3.056457,-6.481451,1.336951,0.18714500000000012,0.1856876388888889,-0.0014573611111112217
7.162986,-3.42552,3.056457,-6.481976,1.3364249999999998,0.18714500000000012,0.1856145833333333,-0.0015304166666668118
7.167921,-3.425309,3.056457,-6.481765,1.336636,0.18714500000000012,0.18564388888888889,-0.0015011111111112307
7.169208,-3.424915,3.05684,-6.481756,1.33703,0.18676200000000032,0.1856986111111111,-0.0010633888888892107
7.172191,-3.424952,3.056457,-6.481409,1.3369929999999997,0.18714500000000012,0.18569347222222218,-0.0014515277777779334
7.174967,-3.425351,3.05684,-6.482191,1.3365939999999998,0.18676200000000032,0.18563805555555554,-0.0011239444444447744
7.178048,-3.427138,3.057607,-6.484745,1.334807,0.18599500000000013,0.1853898611111111,-0.000605138888889023
7.181174,-3.430507,3.058758,-6.489265,1.331438,0.184844,0.18492194444444443,7.794444444442217e-05
7.184549,-3.440741,3.059141,-6.499882,1.3212039999999998,0.1844610000000002,0.18350055555555553,-0.0009604444444446802
7.188042,-3.450558,3.059908,-6.510466,1.3113869999999999,0.18369400000000002,0.1821370833333333,-0.0015569166666667134
